Hãng Sản Xuất,Độ Dày,Trọng Lượng,RAM,Bộ Nhớ,Dung Lượng Pin,Hệ Điều Hành,Giá Bán,Hãng CPU,Số Lõi,Xung nhịp tối đa,Cache,Loại Màn Hình,Độ Phân Giải,Số Cổng Giao Tiếp,Hãng GPU,Phân Loại
hp,19.9,1.38,8.0,16.0,61.154671717171716,win 11,15150000.0,i3,6.0,4.5,10.0,ips,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
hp,19.9,1.38,8.0,16.0,61.154671717171716,win 11,18990000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
hp,17.9,1.74,8.0,12.0,61.154671717171716,win 11,16890000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,12.0,61.154671717171716,win 11,17490000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,16.9,1.0,48.0,1024.0,61.154671717171716,win 11,29890000.0,i7,14.0,5.0,18.0,ips,1920x1200,4,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,15.98,1.6,16.0,512.0,61.154671717171716,no os,24090000.0,i7,14.0,5.0,12.0,ips,1920x1200,6,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.75,2.4,16.0,1024.0,90.0,win 11,47890000.0,i9,10.0,4.6,16.0,ips,2560x1600,6,nvidia,Gaming
asus,24.75,2.4,16.0,1024.0,62.0,win 11,45990000.0,ryzen 9,3.0,5.2,16.0,ips,2560x1600,4,nvidia,Gaming
asus,17.9,1.38,8.0,512.0,42.0,win 11,11890000.0,ryzen 5,8.0,4.3,4.0,ips,1920x1080,4,amd,Di động / Mỏng nhẹ / Ultrabook
asus,17.9,1.4,8.0,256.0,42.0,win 11,12590000.0,i3,6.0,4.5,10.0,led,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
acer,19.9,1.9,8.0,512.0,61.154671717171716,win 11,11990000.0,ryzen 5,10.0,4.6,16.0,led,1920x1080,5,amd,Thiết kế đồ họa / Multimedia
acer,19.9,2.1,8.0,512.0,61.154671717171716,win 11,19590000.0,i5,8.0,4.4,12.0,ips,1920x1080,7,nvidia,Kỹ thuật / Lập trình
dell,17.98,1.62,8.0,512.0,61.154671717171716,win 11,22150000.0,i7,14.0,5.0,12.0,wva/led,1920x1080,3,nvidia,Di động / Mỏng nhẹ / Ultrabook
dell,17.05,1.58,16.0,512.0,61.154671717171716,win 11,21190000.0,i5,10.0,4.6,12.0,wva,1920x1200,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.9,2.3,16.0,512.0,61.154671717171716,win 11,19490000.0,i5,12.0,4.5,18.0,ips,1920x1080,6,nvidia,Gaming
hp,19.9,1.42,8.0,8.0,61.154671717171716,win 11,19690000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
hp,19.9,2.3,16.0,16.0,61.154671717171716,win 11,58900000.0,i9,14.0,5.0,24.0,led,3840x2400,5,intel,Thiết kế đồ họa / Multimedia
dell,21.9,2.0,8.0,256.0,61.154671717171716,win 11,24400000.0,i3,10.0,4.6,16.0,wva,1920x1080,5,intel,Kỹ thuật / Lập trình
acer,19.9,2.1,8.0,512.0,61.154671717171716,win 11,18490000.0,i5,8.0,4.4,12.0,ips,1920x1080,7,nvidia,Gaming
acer,19.9,2.1,8.0,512.0,61.154671717171716,win 11,15790000.0,i5,8.0,4.4,12.0,ips,1920x1080,7,nvidia,Kỹ thuật / Lập trình
acer,26.9,2.7,16.0,512.0,61.154671717171716,win 11,26690000.0,ryzen 5,8.0,5.0,16.0,ips,1920x1200,6,nvidia,Gaming
acer,26.9,2.7,16.0,512.0,61.154671717171716,win 11,42490000.0,ryzen 9,8.0,5.2,16.0,ips,2560x1600,6,nvidia,Gaming
acer,26.9,2.7,16.0,512.0,61.154671717171716,win 11,39990000.0,ryzen 7,8.0,5.1,16.0,ips,2560x1600,6,nvidia,Gaming
acer,26.9,2.7,16.0,512.0,61.154671717171716,win 11,35990000.0,ryzen 7,8.0,5.1,16.0,ips,2560x1600,6,nvidia,Gaming
asus,24.75,2.4,16.0,1024.0,90.0,win 11,112590000.0,i9,10.0,4.6,16.0,ips,2560x1600,6,nvidia,Gaming
asus,24.75,2.4,16.0,2048.0,90.0,win 11,113900000.0,i9,10.0,4.6,16.0,ips,2560x1600,5,nvidia,Gaming
asus,24.75,2.4,16.0,1024.0,90.0,win 11,86490000.0,i9,10.0,4.6,16.0,ips,2560x1600,5,nvidia,Gaming
asus,24.75,2.4,16.0,1024.0,90.0,win 11,68900000.0,i9,10.0,4.6,16.0,ips,2560x1600,5,nvidia,Gaming
asus,24.75,2.4,16.0,1024.0,90.0,win 11,74900000.0,i9,10.0,4.6,16.0,ips,2560x1600,5,nvidia,Gaming
asus,25.85,3.0,112.0,512.0,90.0,win 11,81900000.0,ryzen 9,16.0,5.4,80.0,ips,2560x1440,5,nvidia,Gaming
asus,24.75,2.4,16.0,1024.0,56.0,win 11,52990000.0,i9,14.0,5.4,24.0,ips,2560x1600,4,nvidia,Gaming
asus,24.9,2.3,16.0,512.0,90.0,win 11,29450000.0,i7,14.0,4.7,24.0,ips,1920x1080,4,nvidia,Gaming
asus,11.35,1.0,16.0,16.0,61.154671717171716,win 11,41450000.0,i7,10.0,5.0,12.0,led,2880x1800,3,intel,Thiết kế đồ họa / Multimedia
asus,19.9,1.8,8.0,512.0,50.0,win 11,18450000.0,i5,10.0,4.6,16.0,led,1920x1080,3,intel,Thiết kế đồ họa / Multimedia
asus,24.75,2.4,16.0,2048.0,90.0,win 11,117000000.0,i9,10.0,4.6,16.0,led,2560x1600,6,nvidia,Gaming
lenovo,25.0,2.5,16.0,512.0,61.154671717171716,win 11,33990000.0,ryzen 7,10.0,4.6,16.0,ips,1920x1080,7,nvidia,Kỹ thuật / Lập trình
asus,11.35,1.0,16.0,16.0,61.154671717171716,win 11,34590000.0,i7,10.0,5.0,12.0,led,2880x1800,3,intel,Thiết kế đồ họa / Multimedia
lenovo,14.9,1.133,32.0,1024.0,61.154671717171716,win 11,41900000.0,i7,4.0,4.7,12.0,ips,1920x1200,5,intel,Di động / Mỏng nhẹ / Ultrabook
msi,23.0,3.3,192.0,4096.0,61.154671717171716,win 11,149990000.0,i9,24.0,5.6,36.0,led/ips,3840x2160,5,nvidia,Gaming
msi,23.0,3.1,128.0,4096.0,61.154671717171716,win 11,104900000.0,i9,24.0,5.6,36.0,ips,2560x1600,4,nvidia,Gaming
msi,23.0,3.1,128.0,4096.0,61.154671717171716,win 11,118990000.0,i9,24.0,5.5,36.0,ips,2560x1600,3,nvidia,Gaming
msi,25.02,2.7,80.0,2048.0,61.154671717171716,win 11,62990000.0,i7,16.0,5.0,30.0,ips,2560x1600,3,nvidia,Thiết kế đồ họa / Multimedia
msi,25.02,2.7,96.0,2048.0,61.154671717171716,win 11,64590000.0,i7,16.0,5.0,30.0,ips,2560x1600,3,nvidia,Thiết kế đồ họa / Multimedia
msi,20.45,2.8,128.0,4096.0,61.154671717171716,win 11,139990000.0,i9,14.0,5.4,36.0,led/ips,3840x2160,5,nvidia,Gaming
msi,19.95,1.99,96.0,2048.0,61.154671717171716,win 11,70490000.0,i9,14.0,5.4,36.0,ips,3840x2160,5,nvidia,Thiết kế đồ họa / Multimedia
msi,19.9,2.1,16.0,1024.0,61.154671717171716,win 11,43590000.0,i7,10.0,4.9,24.0,ips,2560x1440,5,nvidia,Gaming
msi,25.9,2.9,16.0,512.0,61.154671717171716,win 11,47890000.0,i7,14.0,5.0,30.0,ips,2560x1440,5,nvidia,Gaming
msi,25.38,2.67,80.0,1024.0,61.154671717171716,win 11,61990000.0,i9,16.0,5.0,30.0,ips,1920x1080,4,nvidia,Gaming
msi,17.9,2.25,16.0,1024.0,61.154671717171716,win 11,37990000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,nvidia,Gaming
msi,21.95,2.0,8.0,512.0,61.154671717171716,win 11,16590000.0,i5,8.0,4.4,12.0,ips,1920x1080,4,nvidia,Kỹ thuật / Lập trình
msi,19.0,1.9,16.0,512.0,61.154671717171716,win 11,50990000.0,ryzen 9,6.0,4.6,16.0,ips,1920x1080,5,nvidia,Gaming
msi,21.7,1.8,8.0,512.0,61.154671717171716,win 11,17790000.0,i5,8.0,4.4,12.0,ips,1920x1080,5,nvidia,Gaming
lenovo,19.9,1.43,24.0,512.0,61.154671717171716,win 11,12990000.0,i3,6.0,4.4,10.0,tn,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.75,2.4,16.0,1024.0,90.0,win 11,59990000.0,i9,10.0,4.6,16.0,led,2560x1600,5,nvidia,Gaming
asus,24.75,2.4,16.0,512.0,90.0,win 11,47790000.0,i9,10.0,4.6,16.0,ips,1920x1200,5,nvidia,Gaming
asus,24.75,2.4,16.0,1024.0,90.0,win 11,56900000.0,i9,10.0,4.6,16.0,ips,1920x1200,5,nvidia,Gaming
acer,27.4,2.6,16.0,512.0,61.154671717171716,win 11,53990000.0,i7,16.0,5.0,30.0,ips/led,2560x1600,8,nvidia,Gaming
acer,27.4,2.6,16.0,512.0,61.154671717171716,win 11,42990000.0,i7,16.0,5.0,30.0,ips,2560x1600,8,nvidia,Gaming
acer,27.4,2.6,16.0,512.0,61.154671717171716,win 11,36490000.0,i7,16.0,5.0,30.0,ips,2560x1600,8,nvidia,Gaming
acer,27.4,2.6,16.0,512.0,61.154671717171716,win 11,32590000.0,i5,14.0,4.7,24.0,ips,2560x1600,8,nvidia,Gaming
asus,24.75,2.4,16.0,512.0,90.0,win 11,37490000.0,i9,10.0,4.6,16.0,ips,1920x1200,5,nvidia,Gaming
asus,24.75,2.4,16.0,512.0,90.0,win 11,30100000.0,i9,10.0,4.6,16.0,ips,1920x1200,5,nvidia,Gaming
asus,24.9,2.3,16.0,512.0,61.154671717171716,win 11,33490000.0,ryzen 9,8.0,5.2,16.0,ips,1920x1080,5,nvidia,Gaming
asus,19.9,1.6,8.0,512.0,61.154671717171716,win 11,13950000.0,ryzen 5,8.0,4.5,16.0,led,2880x1800,4,amd,Thiết kế đồ họa / Multimedia
msi,17.9,1.5,48.0,512.0,61.154671717171716,win 11,24291000.0,i5,12.0,4.7,18.0,ips,1920x1200,5,intel,Di động / Mỏng nhẹ / Ultrabook
msi,19.9,1.7,8.0,512.0,61.154671717171716,win 11,11990000.0,ryzen 7,8.0,4.5,16.0,ips,1920x1080,7,amd,Kỹ thuật / Lập trình
msi,19.35,1.4,32.0,512.0,61.154671717171716,win 11,16490000.0,i7,10.0,5.0,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
acer,15.9,1.2,16.0,1024.0,56.0,win 11,21520000.0,i7,12.0,4.7,18.0,ips/led,2560x1440,4,intel,Thiết kế đồ họa / Multimedia
acer,19.9,2.1,8.0,512.0,61.154671717171716,win 11,12990000.0,i5,8.0,4.4,12.0,ips,1920x1080,7,intel,Kỹ thuật / Lập trình
msi,22.42,1.98,8.0,512.0,61.154671717171716,win 11,18790000.0,i5,8.0,4.4,12.0,ips,1920x1080,4,nvidia,Kỹ thuật / Lập trình
acer,13.45,1.1,32.0,1024.0,54.0,win 11,43500000.0,ryzen 7,8.0,4.7,16.0,led,3840x2400,3,amd,Thiết kế đồ họa / Multimedia
msi,19.35,1.4,16.0,512.0,61.154671717171716,win 11,15490000.0,i5,10.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,19.35,1.4,8.0,512.0,61.154671717171716,win 11,14990000.0,i5,10.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,19.35,1.4,8.0,512.0,61.154671717171716,win 11,13790000.0,i5,10.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,19.35,1.4,16.0,512.0,61.154671717171716,win 11,15490000.0,i5,10.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,19.35,1.4,16.0,512.0,61.154671717171716,win 11,15890000.0,i5,10.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
dell,17.98,1.62,8.0,512.0,54.0,win 11,19550000.0,i7,10.0,5.0,24.0,led/wva,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,18.9,1.4,8.0,512.0,61.154671717171716,win 11,17990000.0,i5,8.0,4.7,18.0,led,2880x1800,4,intel,Thiết kế đồ họa / Multimedia
asus,21.7,2.0,16.0,64.0,90.0,win 11,40900000.0,i7,14.0,4.9,24.0,ips,1920x1200,6,nvidia,Gaming
hp,23.5,2.3,16.0,8.0,61.154671717171716,win 11,25390000.0,i7,14.0,4.7,24.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
asus,24.9,2.3,40.0,512.0,61.154671717171716,win 11,24950000.0,ryzen 7,8.0,4.75,16.0,ips,1920x1080,5,nvidia,Gaming
asus,14.9,1.2,16.0,512.0,61.154671717171716,win 11,26450000.0,i5,10.0,4.6,16.0,led,2880x1800,2,intel,Thiết kế đồ họa / Multimedia
asus,14.9,1.2,16.0,512.0,61.154671717171716,win 11,24890000.0,i5,10.0,4.6,16.0,led,2880x1800,2,intel,Laptop 2 trong 1 / Cảm ứng
asus,14.9,1.2,16.0,512.0,61.154671717171716,win 11,28950000.0,i5,10.0,4.6,16.0,led,2880x1800,2,intel,Laptop 2 trong 1 / Cảm ứng
hp,19.9,1.4,8.0,512.0,61.154671717171716,win 11,20950000.0,i7,10.0,4.7,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
msi,19.9,1.7,24.0,512.0,61.154671717171716,win 11,13490000.0,i7,14.0,5.0,12.0,ips,1920x1080,7,intel,Kỹ thuật / Lập trình
dell,21.9,2.0,16.0,256.0,61.154671717171716,win 11,16890000.0,i3,10.0,4.6,16.0,wva,1920x1080,5,intel,Kỹ thuật / Lập trình
dell,26.95,2.81,16.0,512.0,61.154671717171716,win 11,38900000.0,i7,16.0,4.9,24.0,led/wva,1920x1080,3,nvidia,Gaming
dell,17.98,1.84,8.0,512.0,61.154671717171716,win 11,15990000.0,i5,8.0,4.6,12.0,led/wva,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
dell,17.98,1.84,8.0,512.0,61.154671717171716,win 11,12250000.0,i3,6.0,4.5,10.0,led/wva,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.9,2.3,16.0,512.0,61.154671717171716,win 11,26750000.0,i7,14.0,4.7,24.0,ips,1920x1080,6,nvidia,Gaming
asus,24.9,2.3,16.0,512.0,61.154671717171716,win 11,35490000.0,i9,14.0,5.4,24.0,ips,1920x1080,6,nvidia,Gaming
asus,24.9,2.3,40.0,512.0,61.154671717171716,win 11,27390000.0,ryzen 7,8.0,4.75,16.0,ips,1920x1080,6,nvidia,Gaming
asus,17.9,1.7,8.0,512.0,61.154671717171716,win 11,10990000.0,i3,6.0,4.5,10.0,led,1920x1080,3,intel,Thiết kế đồ họa / Multimedia
dell,26.95,2.81,16.0,512.0,61.154671717171716,win 11,37890000.0,i7,16.0,4.9,24.0,led/wva,1920x1080,3,nvidia,Gaming
asus,19.9,1.7,8.0,512.0,61.154671717171716,win 11,14890000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
asus,18.9,1.4,8.0,512.0,61.154671717171716,win 11,22200000.0,i9,14.0,5.4,24.0,led,2880x1800,4,intel,Thiết kế đồ họa / Multimedia
msi,19.9,1.7,32.0,512.0,61.154671717171716,win 11,17890000.0,i7,14.0,5.0,12.0,ips,1920x1080,7,intel,Kỹ thuật / Lập trình
asus,19.9,1.6,8.0,512.0,50.0,win 11,16990000.0,i5,8.0,4.7,18.0,led,2880x1800,4,intel,Thiết kế đồ họa / Multimedia
hp,23.5,2.5,16.0,16.0,61.154671717171716,win 11,18950000.0,ryzen 5,6.0,4.5,16.0,ips,1920x1080,6,nvidia,Văn phòng / Học tập
asus,14.9,1.2,16.0,512.0,61.154671717171716,win 11,22990000.0,i5,10.0,4.6,16.0,led,2880x1800,5,intel,Thiết kế đồ họa / Multimedia
asus,18.9,1.5,8.0,512.0,61.154671717171716,win 11,24990000.0,i9,14.0,5.4,24.0,led/ips,1920x1200,4,intel,Laptop 2 trong 1 / Cảm ứng
asus,18.9,1.5,8.0,512.0,61.154671717171716,win 11,20290000.0,i5,8.0,4.7,18.0,led/ips,1920x1200,4,intel,Laptop 2 trong 1 / Cảm ứng
asus,19.9,1.7,8.0,512.0,50.0,win 11,21550000.0,i9,14.0,5.4,24.0,led,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
asus,18.9,1.5,8.0,512.0,61.154671717171716,win 11,17390000.0,ryzen 5,8.0,4.5,16.0,led/ips,1920x1200,4,amd,Laptop 2 trong 1 / Cảm ứng
asus,19.9,1.7,8.0,512.0,50.0,win 11,17490000.0,i5,12.0,4.7,18.0,led,1920x1080,4,intel,Thiết kế đồ họa / Multimedia
acer,25.9,2.5,16.0,512.0,61.154671717171716,win 11,22790000.0,i5,8.0,4.5,18.0,ips/led,1920x1080,6,nvidia,Gaming
lenovo,15.0,1.4,16.0,512.0,61.154671717171716,win 11,28490000.0,i7,10.0,4.6,16.0,ips,2560x1600,2,intel,Thiết kế đồ họa / Multimedia
lenovo,15.0,1.4,16.0,512.0,61.154671717171716,win 11,21520000.0,i7,10.0,4.6,16.0,ips,2560x1600,2,intel,Thiết kế đồ họa / Multimedia
hp,15.9,1.3,16.0,16.0,61.154671717171716,win 11,24890000.0,i7,10.0,4.7,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,19.35,1.4,8.0,512.0,61.154671717171716,win 11,13990000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,19.9,1.7,16.0,512.0,61.154671717171716,win 11,21990000.0,i5,8.0,4.6,12.0,ips,1920x1080,6,intel,Kỹ thuật / Lập trình
msi,21.9,1.95,8.0,512.0,61.154671717171716,win 11,20890000.0,i7,10.0,4.7,24.0,ips,1920x1080,7,nvidia,Kỹ thuật / Lập trình
msi,24.9,2.2,16.0,1024.0,61.154671717171716,win 11,27990000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,nvidia,Kỹ thuật / Lập trình
msi,19.0,1.7,80.0,1024.0,61.154671717171716,win 11,54990000.0,i7,14.0,5.0,24.0,led,2560x1600,5,nvidia,Thiết kế đồ họa / Multimedia
acer,28.15,3.1,16.0,80.0,61.154671717171716,win 11,119000000.0,i9,24.0,5.4,36.0,led,2560x1600,6,nvidia,Gaming
acer,24.9,2.6,16.0,56.0,61.154671717171716,win 11,117000000.0,i9,24.0,5.4,36.0,led,2560x1600,6,nvidia,Gaming
msi,24.9,2.25,8.0,512.0,61.154671717171716,win 11,25990000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,nvidia,Kỹ thuật / Lập trình
hp,16.1,1.3,16.0,16.0,61.154671717171716,win 11,26990000.0,i7,10.0,4.7,12.0,led,2880x1800,4,intel,Laptop 2 trong 1 / Cảm ứng
hp,17.0,1.4,16.0,512.0,61.154671717171716,win 11,18990000.0,i7,10.0,4.7,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.9,1.43,24.0,512.0,61.154671717171716,win 11,11550000.0,i5,10.0,4.4,12.0,ips,1920x1080,7,intel,Di động / Mỏng nhẹ / Ultrabook
hp,23.5,2.3,16.0,8.0,61.154671717171716,win 11,27800000.0,i7,14.0,4.7,24.0,ips,1920x1080,5,intel,Kỹ thuật / Lập trình
hp,17.0,1.4,8.0,512.0,61.154671717171716,win 11,17590000.0,i7,10.0,4.7,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.69,8.0,12.0,61.154671717171716,win 11,17850000.0,i7,10.0,4.7,24.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,19.9,1.47,8.0,512.0,61.154671717171716,win 11,10490000.0,i3,6.0,4.4,10.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,23.5,2.4,16.0,16.0,61.154671717171716,win 11,23690000.0,ryzen 7,8.0,4.7,16.0,ips,1920x1080,5,nvidia,Kỹ thuật / Lập trình
hp,23.5,2.4,16.0,512.0,61.154671717171716,win 11,26100000.0,i5,12.0,4.5,18.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
hp,23.5,2.4,8.0,512.0,61.154671717171716,win 11,24400000.0,i5,12.0,4.5,18.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
hp,16.1,1.3,16.0,16.0,61.154671717171716,win 11,23190000.0,i5,10.0,4.4,12.0,led,2880x1800,4,intel,Laptop 2 trong 1 / Cảm ứng
hp,19.9,1.5,8.0,16.0,61.154671717171716,win 11,22950000.0,i7,10.0,4.7,12.0,ips,1920x1080,6,intel,Laptop 2 trong 1 / Cảm ứng
hp,19.9,1.47,8.0,512.0,61.154671717171716,win 11,14290000.0,i5,8.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,19.9,1.5,8.0,16.0,61.154671717171716,win 11,21250000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Laptop 2 trong 1 / Cảm ứng
hp,17.9,1.74,8.0,16.0,61.154671717171716,win 11,16890000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,nvidia,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,16.0,61.154671717171716,win 11,16890000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,nvidia,Di động / Mỏng nhẹ / Ultrabook
hp,19.9,1.8,8.0,8.0,61.154671717171716,win 11,22890000.0,i7,12.0,4.7,18.0,ips,1920x1080,5,intel,Thiết kế đồ họa / Multimedia
hp,17.0,2.2,8.0,512.0,61.154671717171716,win 11,15990000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,19.9,1.4,8.0,512.0,61.154671717171716,win 11,24990000.0,i7,10.0,4.7,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
hp,17.0,1.4,8.0,512.0,61.154671717171716,win 11,15490000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.0,1.41,8.0,512.0,61.154671717171716,win 11,16890000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,24.0,61.154671717171716,win 11,16990000.0,i7,10.0,4.7,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.0,1.41,8.0,512.0,61.154671717171716,win 11,14990000.0,i5,10.0,4.4,12.0,led/ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,20.6,2.4,16.0,512.0,61.154671717171716,win 11,19790000.0,none,10.0,4.6,16.0,ips,1920x1080,5,nvidia,Kỹ thuật / Lập trình
lenovo,19.9,1.7,8.0,512.0,61.154671717171716,no os,14350000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Kỹ thuật / Lập trình
hp,19.9,1.5,8.0,8.0,61.154671717171716,win 11,18150000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Laptop 2 trong 1 / Cảm ứng
hp,19.9,1.5,8.0,8.0,61.154671717171716,win 11,18590000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Laptop 2 trong 1 / Cảm ứng
hp,17.9,1.7,8.0,12.0,61.154671717171716,win 11,16890000.0,i7,10.0,4.7,24.0,ips,1920x1080,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,12.0,61.154671717171716,win 11,14490000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,12.0,61.154671717171716,win 11,15850000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.7,8.0,24.0,61.154671717171716,win 11,14590000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,12.0,61.154671717171716,win 11,15750000.0,i5,8.0,4.4,12.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,12.0,61.154671717171716,win 11,15690000.0,i5,8.0,4.4,12.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,12.0,61.154671717171716,win 11,15450000.0,i5,8.0,4.4,12.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,12.0,61.154671717171716,win 11,15490000.0,i5,8.0,4.4,12.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.0,1.41,8.0,512.0,61.154671717171716,win 11,14990000.0,i5,10.0,4.4,12.0,led/ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,12.0,61.154671717171716,win 11,18990000.0,i7,12.0,4.7,18.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,24.0,61.154671717171716,win 11,16890000.0,i5,8.0,4.4,12.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,24.0,61.154671717171716,win 11,21750000.0,i7,12.0,4.7,18.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,16.0,61.154671717171716,win 11,16450000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,nvidia,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.74,8.0,16.0,61.154671717171716,win 11,15290000.0,i5,10.0,4.4,12.0,ips,1920x1080,4,nvidia,Di động / Mỏng nhẹ / Ultrabook
hp,19.9,1.74,8.0,16.0,61.154671717171716,win 11,23590000.0,i7,10.0,4.7,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
hp,19.9,1.7,8.0,40.0,61.154671717171716,win 11,19490000.0,i5,12.0,4.4,12.0,ips,1920x1080,6,intel,Thiết kế đồ họa / Multimedia
lenovo,19.9,1.4,8.0,512.0,61.154671717171716,win 11,11990000.0,i5,10.0,4.4,12.0,ips,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
hp,23.5,2.4,16.0,48.0,61.154671717171716,win 11,28200000.0,ryzen 7,8.0,4.7,16.0,ips,1920x1080,5,nvidia,Kỹ thuật / Lập trình
hp,23.5,2.3,16.0,24.0,61.154671717171716,win 11,25690000.0,i5,12.0,4.5,18.0,ips,1920x1080,7,intel,Kỹ thuật / Lập trình
hp,23.5,2.3,16.0,8.0,61.154671717171716,win 11,20990000.0,i5,12.0,4.5,18.0,ips,1920x1080,7,nvidia,Kỹ thuật / Lập trình
acer,19.9,1.9,8.0,512.0,61.154671717171716,win 11,12590000.0,ryzen 5,10.0,4.6,16.0,led,1920x1080,3,intel,Thiết kế đồ họa / Multimedia
msi,18.9,1.6,8.0,512.0,42.0,win 11,12450000.0,ryzen 7,8.0,4.3,8.0,ips,1920x1080,3,amd,Kỹ thuật / Lập trình
dell,26.9,2.52,16.0,512.0,61.154671717171716,win 11,36750000.0,i7,14.0,4.7,24.0,led/wva,1920x1080,4,nvidia,Gaming
